cik,nom,symboles,secteur,sous_secteur,annee,chiffre_affaires,ca_etiquette,ca_nb_etiquettes,ca_ecart_relatif,fin_exercice,ca_depot,capex,capex_etiquette,rd,rd_etiquette
0000833444,Johnson Controls,JCI,Industrials,Building Products,2017,30172000000.0,SalesRevenueNet,3.0,0.2431724777939812,2017-09-30,0000833444-18-000053,760000000.0,PaymentsToAcquireProductiveAssets,307000000.0,ResearchAndDevelopmentExpense
0001130310,CenterPoint Energy,CNP,Utilities,Multi-Utilities,2016,7528000000.0,Revenues,2.0,0.24136556854410207,2016-12-31,0001130310-19-000016,1414000000.0,PaymentsToAcquireProductiveAssets,,
0001090872,Agilent Technologies,A,Health Care,Life Sciences Tools & Services,2017,4472000000.0,Revenues,4.0,0.23747763864042937,2017-10-31,0001090872-17-000018,176000000.0,PaymentsToAcquirePropertyPlantAndEquipment,341000000.0,ResearchAndDevelopmentExpense
0000858877,Cisco,CSCO,Information Technology,Communications Equipment,2014,47142000000.0,Revenues,3.0,0.23270120062789024,2014-07-26,0000858877-16-000117,1275000000.0,PaymentsToAcquirePropertyPlantAndEquipment,6294000000.0,ResearchAndDevelopmentExpense
0000858877,Cisco,CSCO,Information Technology,Communications Equipment,2015,49161000000.0,Revenues,3.0,0.23211488781757894,2015-07-25,0000858877-16-000117,1227000000.0,PaymentsToAcquirePropertyPlantAndEquipment,6207000000.0,ResearchAndDevelopmentExpense
0001090872,Agilent Technologies,A,Health Care,Life Sciences Tools & Services,2016,4202000000.0,Revenues,4.0,0.232032365540219,2016-10-31,0001090872-17-000018,139000000.0,PaymentsToAcquirePropertyPlantAndEquipment,329000000.0,ResearchAndDevelopmentExpense
0000047217,HP Inc.,HPQ,Information Technology,"Technology Hardware, Storage & Peripherals",2014,73726000000.0,SalesRevenueGoodsNet,2.0,0.2316007921221821,2014-10-31,0001047469-15-009251,3853000000.0,PaymentsToAcquireProductiveAssets,1298000000.0,ResearchAndDevelopmentExpense
0001404912,KKR & Co.,KKR,Financials,Asset Management & Custody Banks,2018,2395836000.0,Revenues,2.0,0.23144739456289998,2018-12-31,0001404912-21-000008,102664000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0001039684,Oneok,OKE,Energy,Oil & Gas Storage & Transportation,2016,8920934000.0,Revenues,2.0,0.23119529860886767,2016-12-31,0001039684-19-000016,624634000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0000014693,Brown–Forman,BF.B,Consumer Staples,Distillers & Vintners,2017,4201000000.0,SalesRevenueGoodsNet,3.0,0.22685074982147113,2018-04-30,0000014693-18-000084,127000000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0000014693,Brown–Forman,BF.B,Consumer Staples,Distillers & Vintners,2016,3857000000.0,SalesRevenueGoodsNet,3.0,0.2237490277417682,2017-04-30,0000014693-18-000084,112000000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0000319201,KLA Corporation,KLAC,Information Technology,Semiconductor Materials & Equipment,2017,3480014000.0,RevenueFromContractWithCustomerExcludingAssessedTax,3.0,0.22301059708380488,2017-06-30,0000319201-19-000031,38594000.0,PaymentsToAcquirePropertyPlantAndEquipment,526688000.0,ResearchAndDevelopmentExpense
0001163165,ConocoPhillips,COP,Energy,Oil & Gas Exploration & Production,2022,78494000000.0,Revenues,2.0,0.22224628634035726,2022-12-31,0001163165-25-000012,10159000000.0,PaymentsToAcquireProductiveAssets,71000000.0,ResearchAndDevelopmentExpense
0001090872,Agilent Technologies,A,Health Care,Life Sciences Tools & Services,2015,4038000000.0,Revenues,3.0,0.220901436354631,2015-10-31,0001090872-17-000018,98000000.0,PaymentsToAcquirePropertyPlantAndEquipment,330000000.0,ResearchAndDevelopmentExpense
0001031296,FirstEnergy,FE,Utilities,Electric Utilities,2017,14017000000.0,SalesRevenueNet,2.0,0.22037525861453944,2017-12-31,0001031296-18-000015,2587000000.0,PaymentsToAcquireProductiveAssets,,
0000766704,Welltower,WELL,Real Estate,Health Care REITs,2025,10838034000.0,Revenues,2.0,0.2200618673091448,2025-12-31,0000766704-26-000010,437731000.0,PaymentsForConstructionInProcess,,
0000319201,KLA Corporation,KLAC,Information Technology,Semiconductor Materials & Equipment,2014,2929408000.0,SalesRevenueNet,2.0,0.21948837444289082,2014-06-30,0000319201-16-000090,67502000.0,PaymentsToAcquirePropertyPlantAndEquipment,539469000.0,ResearchAndDevelopmentExpense
0000879169,Incyte,INCY,Health Care,Biotechnology,2017,1536216000.0,Revenues,3.0,0.21865675139433516,2017-12-31,0001558370-20-000774,111021000.0,PaymentsToAcquireProductiveAssets,1326134000.0,ResearchAndDevelopmentExpense
0000319201,KLA Corporation,KLAC,Information Technology,Semiconductor Materials & Equipment,2018,4036701000.0,RevenueFromContractWithCustomerExcludingAssessedTax,3.0,0.21701632100073798,2018-06-30,0000319201-20-000047,66947000.0,PaymentsToAcquirePropertyPlantAndEquipment,608531000.0,ResearchAndDevelopmentExpense
0001039684,Oneok,OKE,Energy,Oil & Gas Storage & Transportation,2015,7763206000.0,Revenues,2.0,0.21445559991580798,2015-12-31,0001039684-18-000021,1188312000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0001176948,Ares Management,ARES,Financials,Asset Management & Custody Banks,2018,1218239000.0,Revenues,2.0,0.21324058743809715,2018-12-31,0001628280-21-003314,18419000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0000062996,Masco,MAS,Industrials,Building Products,2017,7644000000.0,SalesRevenueNet,2.0,0.21323914181057035,2017-12-31,0000062996-18-000015,173000000.0,PaymentsToAcquireProductiveAssets,,
0001090872,Agilent Technologies,A,Health Care,Life Sciences Tools & Services,2014,4048000000.0,Revenues,3.0,0.21319169960474305,2014-10-31,0001090872-16-000082,205000000.0,PaymentsToAcquirePropertyPlantAndEquipment,358000000.0,ResearchAndDevelopmentExpense
0001018724,Amazon,AMZN,Consumer Discretionary,Broadline Retail,2014,88988000000.0,SalesRevenueNet,2.0,0.21247808693306958,2014-12-31,0001018724-17-000011,4893000000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0001571996,Dell Technologies,DELL,Information Technology,"Technology Hardware, Storage & Peripherals",2016,61642000000.0,SalesRevenueNet,2.0,0.20985691573926868,2017-02-03,0001571996-18-000004,699000000.0,PaymentsToAcquirePropertyPlantAndEquipment,2636000000.0,ResearchAndDevelopmentExpense
0000202058,L3Harris,LHX,Industrials,Aerospace & Defense,2017,5900000000.0,Revenues,4.0,0.2089830508474576,2017-06-30,0000202058-18-000063,119000000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0000773840,Honeywell Technologies,HON,Industrials,Industrial Conglomerates,2015,38581000000.0,SalesRevenueNet,2.0,0.20440113008994065,2015-12-31,0000930413-18-000292,1073000000.0,PaymentsToAcquirePropertyPlantAndEquipment,1856000000.0,ResearchAndDevelopmentExpense
0001501585,Huntington Ingalls Industries,HII,Industrials,Aerospace & Defense,2016,7068000000.0,Revenues,3.0,0.20331069609507635,2016-12-31,0001501585-19-000005,285000000.0,PaymentsToAcquirePropertyPlantAndEquipment,19000000.0,ResearchAndDevelopmentExpense
0000773840,Honeywell Technologies,HON,Industrials,Industrial Conglomerates,2017,40534000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,3.0,0.20271870528445257,2017-12-31,0000773840-20-000009,1031000000.0,PaymentsToAcquirePropertyPlantAndEquipment,1835000000.0,ResearchAndDevelopmentExpense
0000879169,Incyte,INCY,Health Care,Biotechnology,2015,753751000.0,Revenues,2.0,0.20263455703541355,2015-12-31,0001558370-18-000722,26003000.0,PaymentsToAcquireProductiveAssets,479514000.0,ResearchAndDevelopmentExpense
0000773840,Honeywell Technologies,HON,Industrials,Industrial Conglomerates,2016,39302000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,3.0,0.20202534222176993,2016-12-31,0000930413-19-000366,1095000000.0,PaymentsToAcquirePropertyPlantAndEquipment,1864000000.0,ResearchAndDevelopmentExpense
0000879169,Incyte,INCY,Health Care,Biotechnology,2016,1105719000.0,Revenues,2.0,0.20196360919908218,2016-12-31,0001558370-19-000682,120277000.0,PaymentsToAcquireProductiveAssets,581861000.0,ResearchAndDevelopmentExpense
0001318605,"Tesla, Inc.",TSLA,Consumer Discretionary,Automobile Manufacturers,2016,7000132000.0,Revenues,2.0,0.20158548438800872,2016-12-31,0001564590-19-003165,1280802000.0,PaymentsToAcquirePropertyPlantAndEquipment,834408000.0,ResearchAndDevelopmentExpense
0001035267,Intuitive Surgical,ISRG,Health Care,Health Care Equipment,2014,2131700000.0,SalesRevenueNet,2.0,0.20124783037012717,2014-12-31,0001035267-17-000021,105600000.0,PaymentsToAcquireProductiveAssets,178000000.0,ResearchAndDevelopmentExpense
0000107263,Williams Companies,WMB,Energy,Oil & Gas Storage & Transportation,2025,14899000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,2.0,0.19793274716423925,2025-12-31,0000107263-26-000006,4893000000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0000202058,L3Harris,LHX,Industrials,Aerospace & Defense,2016,5992000000.0,Revenues,3.0,0.19659546061415223,2016-07-01,0000202058-18-000063,152000000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0000773840,Honeywell Technologies,HON,Industrials,Industrial Conglomerates,2014,40306000000.0,SalesRevenueNet,2.0,0.19619907706048723,2014-12-31,0000930413-17-000391,1094000000.0,PaymentsToAcquirePropertyPlantAndEquipment,1892000000.0,ResearchAndDevelopmentExpense
0001868275,Constellation Energy,CEG,Utilities,Electric Utilities,2024,23568000000.0,Revenues,3.0,0.19534962661235578,2024-12-31,0001868275-26-000032,2565000000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0001035267,Intuitive Surgical,ISRG,Health Care,Health Care Equipment,2015,2384400000.0,SalesRevenueNet,2.0,0.1949337359503439,2015-12-31,0001035267-18-000013,81000000.0,PaymentsToAcquireProductiveAssets,197400000.0,ResearchAndDevelopmentExpense
0001501585,Huntington Ingalls Industries,HII,Industrials,Aerospace & Defense,2015,7020000000.0,SalesRevenueNet,2.0,0.19301994301994307,2015-12-31,0001501585-18-000006,188000000.0,PaymentsToAcquirePropertyPlantAndEquipment,19000000.0,ResearchAndDevelopmentExpense
0001035267,Intuitive Surgical,ISRG,Health Care,Health Care Equipment,2016,2706500000.0,RevenueFromContractWithCustomerExcludingAssessedTax,3.0,0.19179752447810827,2016-12-31,0001035267-19-000012,53900000.0,PaymentsToAcquireProductiveAssets,239600000.0,ResearchAndDevelopmentExpense
0001145197,Insulet Corporation,PODD,Health Care,Health Care Equipment,2022,1305300000.0,Revenues,2.0,0.1914502413238336,2022-12-31,0001145197-25-000007,122900000.0,PaymentsToAcquirePropertyPlantAndEquipment,180200000.0,ResearchAndDevelopmentExpense
0001039684,Oneok,OKE,Energy,Oil & Gas Storage & Transportation,2017,12173907000.0,Revenues,2.0,0.18985318353425895,2017-12-31,0001039684-20-000012,512393000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0001035267,Intuitive Surgical,ISRG,Health Care,Health Care Equipment,2017,3138200000.0,RevenueFromContractWithCustomerExcludingAssessedTax,3.0,0.18835638263972976,2017-12-31,0001035267-20-000032,190700000.0,PaymentsToAcquireProductiveAssets,328600000.0,ResearchAndDevelopmentExpense
0000789019,Microsoft,MSFT,Information Technology,Systems Software,2015,93580000000.0,SalesRevenueNet,2.0,0.18833083992306043,2015-06-30,0001564590-17-014900,5944000000.0,PaymentsToAcquirePropertyPlantAndEquipment,12046000000.0,ResearchAndDevelopmentExpense
0001176948,Ares Management,ARES,Financials,Asset Management & Custody Banks,2019,1765438000.0,RevenueFromContractWithCustomerExcludingAssessedTax,2.0,0.18823204213345357,2019-12-31,0001628280-22-004289,16796000.0,PaymentsToAcquireOtherPropertyPlantAndEquipment,,
0001013871,NRG Energy,NRG,Utilities,Independent Power Producers & Energy Traders,2019,9821000000.0,Revenues,2.0,0.1863354037267081,2019-12-31,0001013871-22-000010,228000000.0,PaymentsToAcquirePropertyPlantAndEquipment,7000000.0,ResearchAndDevelopmentExpense
0000936395,Ciena,CIEN,Information Technology,Communications Equipment,2016,2600573000.0,Revenues,3.0,0.18576713670410328,2016-10-31,0000936395-18-000048,107185000.0,PaymentsToAcquirePropertyPlantAndEquipment,451794000.0,ResearchAndDevelopmentExpense
0000936395,Ciena,CIEN,Information Technology,Communications Equipment,2014,2288289000.0,SalesRevenueNet,2.0,0.18461960005925826,2014-10-31,0000936395-16-000128,48216000.0,PaymentsToAcquirePropertyPlantAndEquipment,401180000.0,ResearchAndDevelopmentExpense
0000024545,Molson Coors Beverage Company,TAP,Consumer Staples,Brewers,2017,13471500000.0,Revenues,3.0,0.18325353524106447,2017-12-31,0000024545-20-000005,599600000.0,PaymentsToAcquireProductiveAssets,,
0000097210,Teradyne,TER,Information Technology,Semiconductor Materials & Equipment,2015,1639578000.0,Revenues,2.0,0.1823713174975512,2015-12-31,0001193125-18-066579,89878000.0,PaymentsToAcquirePropertyPlantAndEquipment,292250000.0,ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost
0000936395,Ciena,CIEN,Information Technology,Communications Equipment,2015,2445669000.0,SalesRevenueNet,2.0,0.18124856634319686,2015-10-31,0000936395-17-000064,62109000.0,PaymentsToAcquirePropertyPlantAndEquipment,414201000.0,ResearchAndDevelopmentExpense
0001501585,Huntington Ingalls Industries,HII,Industrials,Aerospace & Defense,2014,6957000000.0,SalesRevenueNet,2.0,0.17895644674428635,2014-12-31,0001501585-17-000005,165000000.0,PaymentsToAcquirePropertyPlantAndEquipment,18000000.0,ResearchAndDevelopmentExpense
0001060391,Republic Services,RSG,Industrials,Environmental & Facilities Services,2016,11355400000.0,Revenues,3.0,0.17328319566021455,2016-12-31,0001060391-19-000008,927800000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0000936395,Ciena,CIEN,Information Technology,Communications Equipment,2017,2801687000.0,Revenues,3.0,0.17243396567853586,2017-10-31,0000936395-19-000056,94600000.0,PaymentsToAcquirePropertyPlantAndEquipment,475329000.0,ResearchAndDevelopmentExpense
0001060391,Republic Services,RSG,Industrials,Environmental & Facilities Services,2015,11013500000.0,Revenues,2.0,0.17237935261270254,2015-12-31,0001060391-17-000012,945600000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0000097210,Teradyne,TER,Information Technology,Semiconductor Materials & Equipment,2014,1647824000.0,Revenues,2.0,0.17222713105283094,2014-12-31,0001193125-17-064638,168982000.0,PaymentsToAcquirePropertyPlantAndEquipment,291639000.0,ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost
0001060391,Republic Services,RSG,Industrials,Environmental & Facilities Services,2014,10626300000.0,Revenues,2.0,0.17155548027064926,2014-12-31,0001060391-17-000012,862500000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0000097210,Teradyne,TER,Information Technology,Semiconductor Materials & Equipment,2016,1753250000.0,Revenues,3.0,0.17111193497789823,2016-12-31,0001193125-19-059974,85272000.0,PaymentsToAcquirePropertyPlantAndEquipment,292159000.0,ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost
0000097745,Thermo Fisher Scientific,TMO,Health Care,Life Sciences Tools & Services,2017,20918000000.0,Revenues,3.0,0.16942346304618028,2017-12-31,0000097745-18-000006,508000000.0,PaymentsToAcquirePropertyPlantAndEquipment,887000000.0,ResearchAndDevelopmentExpense
0000107263,Williams Companies,WMB,Energy,Oil & Gas Storage & Transportation,2021,12784000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,2.0,0.16872653316645803,2021-12-31,0000107263-24-000019,1239000000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0000107263,Williams Companies,WMB,Energy,Oil & Gas Storage & Transportation,2024,12632000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,2.0,0.16854021532615582,2024-12-31,0000107263-26-000006,2573000000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0001069183,Axon Enterprise,AXON,Industrials,Aerospace & Defense,2017,343798000.0,RevenueFromContractWithCustomerExcludingAssessedTax,3.0,0.16852628578409412,2017-12-31,0001069183-20-000016,10419000.0,PaymentsToAcquirePropertyPlantAndEquipment,55373000.0,ResearchAndDevelopmentExpense
0001060391,Republic Services,RSG,Industrials,Environmental & Facilities Services,2017,12071100000.0,Revenues,3.0,0.1681371208920479,2017-12-31,0001060391-20-000016,989800000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0001389170,Targa Resources,TRGP,Energy,Oil & Gas Storage & Transportation,2020,8260300000.0,Revenues,2.0,0.16781472827863397,2020-12-31,0000950170-23-003797,951600000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0001389170,Targa Resources,TRGP,Energy,Oil & Gas Storage & Transportation,2016,6690900000.0,RevenueFromContractWithCustomerExcludingAssessedTax,2.0,0.16503011553004832,2016-12-31,0001564590-19-005727,562100000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0000097210,Teradyne,TER,Information Technology,Semiconductor Materials & Equipment,2017,2136606000.0,Revenues,3.0,0.16470561254625327,2017-12-31,0001193125-20-058676,105375000.0,PaymentsToAcquirePropertyPlantAndEquipment,307305000.0,ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost
0001601046,Keysight Technologies,KEYS,Information Technology,Electronic Equipment & Instruments,2017,3189000000.0,SalesRevenueNet,3.0,0.1646284101599247,2017-10-31,0001601046-17-000033,72000000.0,PaymentsToAcquirePropertyPlantAndEquipment,507000000.0,ResearchAndDevelopmentExpense
0001601046,Keysight Technologies,KEYS,Information Technology,Electronic Equipment & Instruments,2016,2918000000.0,SalesRevenueNet,3.0,0.1638108293351611,2016-10-31,0001601046-17-000033,91000000.0,PaymentsToAcquirePropertyPlantAndEquipment,425000000.0,ResearchAndDevelopmentExpense
0001868275,Constellation Energy,CEG,Utilities,Electric Utilities,2023,24918000000.0,Revenues,3.0,0.1636166626535035,2023-12-31,0001868275-26-000032,2422000000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0001571996,Dell Technologies,DELL,Information Technology,"Technology Hardware, Storage & Peripherals",2015,50911000000.0,SalesRevenueNet,2.0,0.16045648288189196,2016-01-29,0001571996-18-000004,482000000.0,PaymentsToAcquirePropertyPlantAndEquipment,1051000000.0,ResearchAndDevelopmentExpense
0000789019,Microsoft,MSFT,Information Technology,Systems Software,2014,86833000000.0,SalesRevenueNet,2.0,0.1599046445475798,2014-06-30,0001193125-16-662209,5485000000.0,PaymentsToAcquirePropertyPlantAndEquipment,11381000000.0,ResearchAndDevelopmentExpense
0000875320,Vertex Pharmaceuticals,VRTX,Health Care,Biotechnology,2014,580415000.0,Revenues,2.0,0.15953068063368447,2014-12-31,0000875320-17-000017,51201000.0,PaymentsToAcquirePropertyPlantAndEquipment,855506000.0,ResearchAndDevelopmentExpense
0001389170,Targa Resources,TRGP,Energy,Oil & Gas Storage & Transportation,2023,16060300000.0,Revenues,2.0,0.15811037153726892,2023-12-31,0001193125-26-059296,2385400000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0001601046,Keysight Technologies,KEYS,Information Technology,Electronic Equipment & Instruments,2015,2856000000.0,SalesRevenueNet,2.0,0.1568627450980392,2015-10-31,0001601046-17-000033,92000000.0,PaymentsToAcquirePropertyPlantAndEquipment,387000000.0,ResearchAndDevelopmentExpense
0000875045,Biogen,BIIB,Health Care,Biotechnology,2017,12273900000.0,Revenues,2.0,0.1563643177800047,2017-12-31,0000875045-20-000005,867400000.0,PaymentsToAcquirePropertyPlantAndEquipment,2253600000.0,ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost
0000202058,L3Harris,LHX,Industrials,Aerospace & Defense,2015,3885000000.0,SalesRevenueNet,2.0,0.15624195624195625,2015-07-03,0000202058-17-000037,148000000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0001060391,Republic Services,RSG,Industrials,Environmental & Facilities Services,2018,11898400000.0,Revenues,2.0,0.156113427015397,2018-12-31,0001060391-21-000014,1071800000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0001060391,Republic Services,RSG,Industrials,Environmental & Facilities Services,2020,12031700000.0,Revenues,2.0,0.15609597978673007,2020-12-31,0001060391-23-000008,1194600000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0001060391,Republic Services,RSG,Industrials,Environmental & Facilities Services,2019,12193000000.0,Revenues,2.0,0.1553022225867301,2019-12-31,0001060391-22-000007,1207100000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0001601046,Keysight Technologies,KEYS,Information Technology,Electronic Equipment & Instruments,2014,2933000000.0,SalesRevenueNet,2.0,0.1547903170814865,2014-10-31,0001601046-16-000077,70000000.0,PaymentsToAcquirePropertyPlantAndEquipment,361000000.0,ResearchAndDevelopmentExpense
0000875045,Biogen,BIIB,Health Care,Biotechnology,2014,9703300000.0,Revenues,2.0,0.1545762781734049,2014-12-31,0000875045-17-000009,287800000.0,PaymentsToAcquirePropertyPlantAndEquipment,1893400000.0,ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost
0000313616,Danaher Corporation,DHR,Health Care,Life Sciences Tools & Services,2017,18329700000.0,Revenues,3.0,0.15335220980157882,2017-12-31,0000313616-19-000035,570700000.0,PaymentsToAcquirePropertyPlantAndEquipment,956400000.0,ResearchAndDevelopmentExpense
0001060391,Republic Services,RSG,Industrials,Environmental & Facilities Services,2021,13321100000.0,Revenues,2.0,0.15209704904249655,2021-12-31,0001060391-24-000142,1316300000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0000014272,Bristol Myers Squibb,BMY,Health Care,Pharmaceuticals,2015,16560000000.0,SalesRevenueNet,2.0,0.15187198067632846,2015-12-31,0000014272-18-000055,820000000.0,PaymentsToAcquirePropertyPlantAndEquipment,5920000000.0,ResearchAndDevelopmentExpense
0001318605,"Tesla, Inc.",TSLA,Consumer Discretionary,Automobile Manufacturers,2015,4046025000.0,Revenues,2.0,0.15186213629426415,2015-12-31,0001564590-18-002956,1634850000.0,PaymentsToAcquirePropertyPlantAndEquipment,717900000.0,ResearchAndDevelopmentExpense
0001176948,Ares Management,ARES,Financials,Asset Management & Custody Banks,2025,5601482000.0,RevenueFromContractWithCustomerExcludingAssessedTax,2.0,0.15100717988560886,2025-12-31,0001628280-26-011413,,,,
0001571996,Dell Technologies,DELL,Information Technology,"Technology Hardware, Storage & Peripherals",2014,54142000000.0,SalesRevenueNet,2.0,0.14798123453141743,2015-01-30,0001571996-17-000004,478000000.0,PaymentsToAcquirePropertyPlantAndEquipment,920000000.0,ResearchAndDevelopmentExpense
0001041061,Yum! Brands,YUM,Consumer Discretionary,Restaurants,2014,13279000000.0,Revenues,2.0,0.14722494163717148,2014-12-27,0001041061-16-000056,1033000000.0,PaymentsToAcquirePropertyPlantAndEquipment,30000000.0,ResearchAndDevelopmentExpense
0001389170,Targa Resources,TRGP,Energy,Oil & Gas Storage & Transportation,2019,8671100000.0,Revenues,2.0,0.14683258179469738,2019-12-31,0001564590-22-006563,2877800000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0000936468,Lockheed Martin,LMT,Industrials,Aerospace & Defense,2016,47290000000.0,Revenues,3.0,0.14643687883273415,2016-12-31,0000936468-19-000009,1063000000.0,PaymentsToAcquireProductiveAssets,988000000.0,ResearchAndDevelopmentExpense
0000875045,Biogen,BIIB,Health Care,Biotechnology,2015,10763800000.0,Revenues,2.0,0.1463516601943552,2015-12-31,0000875045-18-000005,643000000.0,PaymentsToAcquirePropertyPlantAndEquipment,2012800000.0,ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost
0000040545,GE Aerospace,GE,Industrials,Aerospace & Defense,2018,113543000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,2.0,0.14559241873122963,2018-12-31,0000040545-19-000014,6627000000.0,PaymentsToAcquirePropertyPlantAndEquipment,3415000000.0,ResearchAndDevelopmentExpense
0000078003,Pfizer,PFE,Health Care,Pharmaceuticals,2023,59553000000.0,Revenues,2.0,0.14506406058468924,2023-12-31,0000078003-26-000026,3907000000.0,PaymentsToAcquirePropertyPlantAndEquipment,10679000000.0,ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost
0000877212,Zebra Technologies,ZBRA,Information Technology,Electronic Equipment & Instruments,2016,3574000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,3.0,0.14493564633463907,2016-12-31,0000877212-19-000011,77000000.0,PaymentsToAcquirePropertyPlantAndEquipment,376000000.0,ResearchAndDevelopmentExpense
0001692819,Vistra Corp.,VST,Utilities,Electric Utilities,2024,17224000000.0,Revenues,2.0,0.14299814212726425,2024-12-31,0001692819-26-000006,2078000000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0000313616,Danaher Corporation,DHR,Health Care,Life Sciences Tools & Services,2018,19893000000.0,Revenues,2.0,0.14296486201176295,2018-12-31,0000313616-19-000035,584000000.0,PaymentsToAcquirePropertyPlantAndEquipment,1059000000.0,ResearchAndDevelopmentExpense
0000875045,Biogen,BIIB,Health Care,Biotechnology,2016,11448800000.0,Revenues,2.0,0.14245161064915102,2016-12-31,0000875045-19-000006,616100000.0,PaymentsToAcquirePropertyPlantAndEquipment,1973300000.0,ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost
0000877212,Zebra Technologies,ZBRA,Information Technology,Electronic Equipment & Instruments,2015,3650000000.0,SalesRevenueNet,2.0,0.14219178082191786,2015-12-31,0000877212-18-000011,122000000.0,PaymentsToAcquirePropertyPlantAndEquipment,394000000.0,ResearchAndDevelopmentExpense
0000033213,EQT Corporation,EQT,Energy,Oil & Gas Exploration & Production,2019,4416484000.0,Revenues,2.0,0.14153113653304306,2019-12-31,0000033213-22-000007,1602454000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0000720005,Raymond James Financial,RJF,Financials,Investment Banking & Brokerage,2024,14923000000.0,Revenues,2.0,0.14085639616699053,2024-09-30,0000720005-25-000093,205000000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0000936468,Lockheed Martin,LMT,Industrials,Aerospace & Defense,2017,51048000000.0,SalesRevenueNet,4.0,0.14051480959097318,2017-12-31,0000936468-18-000009,1177000000.0,PaymentsToAcquireProductiveAssets,1200000000.0,ResearchAndDevelopmentExpense
0001013871,NRG Energy,NRG,Utilities,Independent Power Producers & Energy Traders,2018,9478000000.0,Revenues,2.0,0.14032496307237818,2018-12-31,0001013871-21-000005,388000000.0,PaymentsToAcquirePropertyPlantAndEquipment,11000000.0,ResearchAndDevelopmentExpense
0000097745,Thermo Fisher Scientific,TMO,Health Care,Life Sciences Tools & Services,2016,18274000000.0,Revenues,3.0,0.14019919010616178,2016-12-31,0000097745-18-000006,444000000.0,PaymentsToAcquirePropertyPlantAndEquipment,754000000.0,ResearchAndDevelopmentExpense
0000936468,Lockheed Martin,LMT,Industrials,Aerospace & Defense,2015,40536000000.0,SalesRevenueNet,2.0,0.13982632721531474,2015-12-31,0000936468-18-000009,939000000.0,PaymentsToAcquireProductiveAssets,817000000.0,ResearchAndDevelopmentExpense
0001506307,Kinder Morgan,KMI,Energy,Oil & Gas Storage & Transportation,2020,11700000000.0,Revenues,2.0,0.13700854700854703,2020-12-31,0001506307-23-000023,1707000000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0001389170,Targa Resources,TRGP,Energy,Oil & Gas Storage & Transportation,2024,16381500000.0,Revenues,2.0,0.1370021060342459,2024-12-31,0001193125-26-059296,2965800000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0001060391,Republic Services,RSG,Industrials,Environmental & Facilities Services,2022,15645000000.0,Revenues,2.0,0.1364014062000639,2022-12-31,0001060391-25-000091,1454000000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
